trip_id,payment_type,fare_amount,trip_distance,passenger_count,pickup_hour
29094,Wallet,920.55,6.83,4,14
29095,Card,964.97,47.37,4,6
29096,UPI,796.72,42.1,2,19
29097,Card,856.61,48.48,3,15
29098,Wallet,427.9,2.51,2,10
29099,Wallet,422.23,10.66,1,14
29100,UPI,817.88,48.07,1,12
29101,Wallet,771.64,49.24,3,9
29102,Wallet,905.93,14.39,3,14
29103,Cash,176.36,30.14,4,13
29104,Card,706.27,10.77,1,11
29105,Cash,665.27,44.79,5,10
29106,Cash,808.59,7.27,3,3
29107,UPI,73.32,34.57,4,23
29108,Wallet,834.94,14.86,5,12
29109,Card,360.11,19.0,1,17
29110,Card,702.77,27.62,4,8
29111,Card,635.73,21.66,4,11
29112,Wallet,468.19,26.41,1,7
29113,Card,758.73,34.14,5,18
29114,Card,963.16,15.16,5,9
29115,Wallet,357.3,37.07,3,13
29116,UPI,761.01,21.15,3,0
29117,Card,348.81,1.58,2,18
29118,Wallet,853.37,42.41,5,23
29119,Cash,465.41,14.44,2,13
29120,Wallet,476.8,43.08,2,20
29121,Cash,783.29,37.36,5,5
29122,Wallet,521.36,20.63,3,13
29123,Card,303.31,32.69,2,3
29124,UPI,995.76,49.6,4,12
29125,UPI,639.21,15.72,4,6
29126,Card,662.89,22.8,5,16
29127,Cash,664.25,7.85,1,23
29128,Wallet,889.19,43.63,4,8
29129,Card,224.68,27.87,5,13
29130,Wallet,106.19,5.55,1,11
29131,Card,417.37,30.08,5,20
29132,Card,586.66,23.66,1,23
29133,Wallet,321.42,15.72,3,16
29134,UPI,704.75,1.43,3,13
29135,UPI,120.22,11.21,4,17
29136,Cash,801.17,10.7,5,19
29137,Wallet,732.18,35.91,1,7
29138,Cash,253.25,13.33,4,3
29139,Card,333.53,48.94,4,10
29140,Cash,816.65,9.61,5,21
29141,Card,784.67,44.71,5,15
29142,Wallet,823.08,18.58,3,12
29143,Wallet,356.13,49.97,4,12
29144,Wallet,971.09,40.29,2,1
29145,Wallet,729.57,30.4,4,5
29146,Cash,111.94,41.62,5,14
29147,Card,503.85,44.89,5,23
29148,UPI,681.32,49.88,2,16
29149,Wallet,210.22,8.92,4,0
29150,Wallet,906.68,29.44,3,13
29151,Card,766.4,19.65,4,9
29152,UPI,127.36,19.58,3,6
29153,Wallet,917.54,31.8,5,11
29154,UPI,434.15,25.46,4,14
29155,Wallet,479.85,40.62,2,22
29156,Cash,793.95,16.75,3,3
29157,Cash,661.8,26.73,3,12
29158,UPI,465.65,48.3,4,16
29159,Card,296.64,4.98,5,4
29160,Card,541.05,13.79,5,10
29161,Cash,600.22,5.53,4,2
29162,Card,649.39,3.6,2,4
29163,Card,624.81,1.32,3,23
29164,Card,636.44,18.59,1,20
29165,UPI,501.95,42.5,2,6
29166,UPI,583.79,12.46,1,3
29167,Card,324.21,16.56,5,16
29168,Cash,200.46,42.89,2,2
29169,Card,626.59,7.93,1,22
29170,Wallet,94.65,12.22,2,20
29171,Cash,111.95,35.74,5,6
29172,UPI,284.95,37.18,5,20
29173,Wallet,234.61,18.26,3,1
29174,Card,405.41,1.02,1,12
29175,Card,402.72,19.39,3,19
29176,Cash,161.01,35.92,5,20
29177,Cash,284.18,35.88,2,16
29178,Card,54.34,21.28,4,22
29179,Card,383.42,17.76,2,22
29180,Cash,806.61,35.25,1,19
29181,Wallet,302.85,47.47,2,20
29182,UPI,661.18,39.74,2,18
29183,Cash,143.34,11.85,5,21
29184,Wallet,61.67,48.15,1,0
29185,Card,523.48,30.68,4,17
29186,UPI,488.41,6.07,5,9
29187,Wallet,231.94,17.17,5,5
29188,UPI,322.26,36.34,2,2
29189,UPI,79.14,43.56,2,10
29190,UPI,807.91,26.71,5,18
29191,Wallet,336.22,7.32,3,6
29192,Wallet,258.48,6.62,1,7
29193,Card,814.42,16.63,4,12
29194,UPI,87.31,2.36,5,5
29195,Cash,320.3,21.22,4,12
29196,Cash,299.61,38.97,3,20
29197,Cash,299.82,23.32,3,9
29198,Wallet,60.92,41.6,2,15
29199,Card,937.94,33.04,4,2
29200,Wallet,870.94,10.07,5,14
29201,UPI,443.77,11.11,3,9
29202,Cash,473.16,17.81,4,18
29203,Wallet,547.95,27.13,5,20
29204,Cash,504.4,34.07,5,4
29205,Wallet,790.18,9.07,5,20
29206,Cash,514.0,8.09,4,2
29207,UPI,229.38,1.11,5,15
29208,Cash,161.12,6.09,4,8
29209,UPI,922.36,37.72,5,4
29210,UPI,95.96,3.24,4,3
29211,Wallet,902.68,30.49,3,13
29212,Wallet,705.96,30.24,4,18
29213,Wallet,434.47,49.63,3,19
29214,UPI,227.82,34.04,5,10
29215,Card,344.96,35.11,3,8
29216,Card,553.38,4.94,5,12
29217,UPI,674.01,43.88,3,2
29218,UPI,706.9,16.34,2,16
29219,Wallet,474.93,15.97,1,10
29220,Wallet,405.28,23.55,5,5
29221,Wallet,779.9,35.53,4,1
29222,Card,929.14,15.08,1,23
29223,Card,918.74,38.99,3,6
29224,UPI,574.04,12.66,5,4
29225,Card,125.07,6.57,1,3
29226,Wallet,119.63,34.99,4,14
29227,Wallet,432.62,46.12,3,17
29228,Wallet,746.21,45.53,1,15
29229,Wallet,522.48,3.59,1,2
29230,Wallet,645.99,19.89,3,9
29231,Cash,851.15,14.72,5,14
29232,UPI,88.32,23.01,1,14
29233,UPI,927.63,3.0,4,0
29234,Card,364.35,20.83,3,11
29235,Wallet,94.45,48.07,2,3
29236,Cash,843.66,28.56,3,18
29237,Wallet,937.45,11.26,2,4
29238,Wallet,780.19,40.56,5,17
29239,Card,814.29,20.17,3,14
29240,Cash,877.74,3.66,1,15
29241,Cash,546.25,17.94,1,10
29242,UPI,696.44,40.8,1,2
29243,Wallet,322.13,11.44,3,6
29244,Cash,287.22,16.66,1,21
29245,UPI,628.5,13.94,2,21
29246,Cash,747.88,44.95,4,3
29247,Wallet,427.28,15.06,1,7
29248,UPI,430.28,12.4,5,17
29249,Cash,956.52,46.4,4,4
29250,Card,542.54,49.99,2,2
29251,Cash,986.97,29.88,1,9
29252,Wallet,869.7,46.77,4,6
29253,Card,657.67,38.52,1,19
29254,Cash,58.68,9.79,5,14
29255,Cash,331.13,34.35,3,7
29256,UPI,446.76,39.61,1,10
29257,Wallet,670.17,37.28,2,4
29258,Cash,425.75,26.73,1,13
29259,Cash,836.43,26.0,2,18
29260,Cash,679.76,41.18,1,12
29261,Wallet,379.8,34.61,3,9
29262,Card,795.21,39.75,5,11
29263,Wallet,337.94,10.77,5,20
29264,UPI,109.65,48.34,3,12
29265,UPI,213.93,36.77,3,15
29266,Wallet,52.6,21.41,3,3
29267,Cash,840.73,30.16,4,5
29268,Cash,645.75,32.17,4,4
29269,Card,592.04,40.16,3,19
29270,Wallet,678.95,35.19,1,2
29271,Wallet,670.92,42.3,1,21
29272,Cash,587.22,20.04,2,22
29273,UPI,850.29,21.35,5,20
29274,UPI,468.9,9.83,2,13
29275,Card,814.57,26.03,5,17
29276,Card,797.3,20.38,1,1
29277,UPI,239.53,33.41,1,6
29278,Wallet,481.08,30.34,4,12
29279,Card,843.19,42.94,3,20
29280,Cash,839.31,8.83,3,22
29281,Wallet,72.81,45.81,2,10
29282,Cash,261.9,11.42,4,1
29283,Card,452.68,36.17,3,14
29284,UPI,94.8,25.16,4,20
29285,Card,297.59,35.28,4,4
29286,UPI,295.38,27.05,5,22
29287,Wallet,253.84,32.79,2,18
29288,Card,426.83,37.73,3,22
29289,Card,822.36,10.06,1,23
29290,Card,281.91,17.45,1,6
29291,Wallet,602.96,43.43,1,3
29292,Cash,579.7,41.89,5,10
29293,Cash,827.03,34.21,1,17
29294,UPI,424.3,15.61,4,12
29295,Card,262.39,10.71,2,9
29296,Cash,896.94,2.9,5,3
29297,Wallet,841.3,46.74,1,18
29298,Card,640.43,31.97,3,9
29299,UPI,138.58,20.95,5,15
29300,Cash,65.31,34.66,3,9
29301,Wallet,223.49,23.17,3,4
29302,Wallet,236.81,17.86,4,15
29303,UPI,179.44,25.31,4,22
29304,Cash,299.07,36.96,2,22
29305,Card,370.99,41.97,5,0
29306,Wallet,766.72,5.43,1,6
29307,UPI,724.05,3.71,5,6
29308,Wallet,149.16,17.34,2,22
29309,Wallet,978.25,2.44,3,2
29310,Cash,764.53,24.99,4,7
29311,Cash,205.26,41.29,2,23
29312,Card,168.27,17.71,2,5
29313,Wallet,133.17,24.05,2,15
29314,UPI,745.2,28.93,5,5
29315,Wallet,274.47,45.73,5,21
29316,UPI,119.32,46.37,4,2
29317,Wallet,450.74,31.78,1,18
29318,UPI,723.26,1.0,5,9
29319,Wallet,339.33,9.89,4,5
29320,Wallet,508.51,10.48,5,23
29321,Card,233.04,30.15,5,11
29322,Cash,457.69,35.53,2,23
29323,Cash,391.0,4.9,1,3
29324,UPI,462.22,14.84,3,21
29325,Wallet,492.43,25.6,5,15
29326,Wallet,137.68,38.68,3,10
29327,Cash,138.7,17.55,3,1
29328,UPI,297.58,25.11,2,11
29329,Card,159.97,25.06,4,1
29330,Card,290.15,46.37,1,14
29331,Card,73.32,42.34,4,2
29332,Wallet,383.2,42.97,1,12
29333,UPI,252.74,8.75,5,22
29334,Cash,897.54,45.09,2,16
29335,Wallet,865.25,19.99,5,20
29336,Wallet,335.4,27.46,5,18
29337,Card,501.71,30.91,3,0
29338,UPI,958.0,21.79,2,8
29339,UPI,547.89,17.49,4,18
29340,Card,856.01,12.78,1,6
29341,Card,835.06,25.92,5,11
29342,Card,944.22,41.96,1,23
29343,Wallet,340.42,38.38,1,2
29344,Wallet,91.27,25.74,2,22
29345,Wallet,148.76,17.47,1,8
29346,Cash,592.73,1.13,1,16
29347,Cash,553.76,10.78,3,15
29348,UPI,333.53,9.75,3,4
29349,Card,286.28,29.62,5,22
29350,Card,723.91,46.08,4,16
29351,Wallet,373.48,16.15,1,20
29352,Cash,623.75,39.76,4,7
29353,Card,726.68,16.82,3,7
29354,UPI,458.94,48.23,1,10
29355,Card,233.74,10.14,4,8
29356,Wallet,867.74,20.64,1,10
29357,Wallet,138.85,7.89,2,2
29358,Cash,838.0,11.7,2,18
29359,UPI,844.85,5.75,2,15
29360,UPI,592.45,5.92,3,1
29361,Card,648.0,31.61,5,1
29362,UPI,390.12,39.3,4,19
29363,Card,849.51,4.51,1,22
29364,Card,300.52,11.45,2,14
29365,Cash,581.79,16.39,1,0
29366,UPI,51.71,46.87,4,10
29367,Wallet,942.85,30.1,2,20
29368,Card,950.88,5.81,2,17
29369,Card,724.9,18.8,3,5
29370,Card,452.08,35.9,4,17
29371,UPI,219.68,48.92,1,20
29372,UPI,517.84,37.05,1,1
29373,UPI,801.84,9.47,2,21
29374,Card,625.01,41.05,1,21
29375,Wallet,551.12,0.67,4,9
29376,Wallet,856.97,24.38,3,11
29377,UPI,347.48,17.58,5,5
29378,Wallet,866.97,47.34,2,17
29379,Card,467.48,2.77,3,0
29380,UPI,52.29,13.15,3,13
29381,UPI,745.34,13.36,4,1
29382,Card,883.95,21.46,2,1
29383,UPI,510.14,46.21,3,6
29384,Card,482.01,32.8,4,2
29385,UPI,815.18,6.51,3,10
29386,Wallet,890.54,41.33,4,8
29387,UPI,975.7,31.68,1,21
29388,UPI,378.37,1.3,2,18
29389,UPI,614.95,45.97,3,22
29390,Cash,831.77,2.85,2,21
29391,Wallet,555.26,30.69,4,20
29392,Card,488.76,30.24,5,7
29393,Cash,593.34,30.64,2,3
29394,Wallet,389.02,42.49,2,15
29395,UPI,232.47,6.62,4,17
29396,UPI,113.3,26.97,5,11
29397,Card,629.48,28.89,4,6
29398,Card,410.18,20.18,2,22
29399,Wallet,888.81,26.64,1,21
29400,Wallet,261.81,25.3,3,21
29401,Card,345.18,38.07,5,2
29402,Wallet,971.98,7.72,4,13
29403,Card,578.48,1.96,4,3
29404,UPI,379.42,46.61,3,7
29405,Card,867.85,16.03,2,6
29406,Cash,756.21,39.69,3,10
29407,Card,594.49,16.33,2,1
29408,Card,894.64,0.7,2,4
29409,Cash,139.26,11.17,1,23
29410,Cash,424.77,5.72,1,19
29411,Cash,820.02,41.23,4,5
29412,Cash,416.65,8.95,3,19
29413,Card,930.4,49.69,4,4
29414,Wallet,194.9,30.83,3,1
29415,Cash,369.81,16.48,4,9
29416,UPI,454.46,25.49,5,22
29417,Card,702.61,48.1,5,14
29418,Wallet,235.58,31.99,1,14
29419,UPI,59.37,37.8,5,1
29420,Card,977.68,24.94,4,0
29421,Card,903.82,26.87,3,3
29422,UPI,335.21,49.2,2,11
29423,Cash,509.31,30.42,4,21
29424,Cash,514.47,27.33,2,19
29425,UPI,875.76,43.73,2,13
29426,Wallet,617.21,22.74,3,0
29427,Cash,835.11,23.94,2,11
29428,Card,916.39,35.66,4,6
29429,Card,587.66,8.41,5,14
29430,Wallet,321.21,6.95,2,17
29431,Card,523.77,31.11,5,8
29432,Cash,858.33,9.58,5,19
29433,Wallet,604.44,22.06,1,21
29434,Cash,900.94,40.32,3,6
29435,Wallet,900.66,15.84,4,13
29436,UPI,404.69,37.24,3,6
29437,Card,475.71,16.73,2,9
29438,Wallet,694.02,2.47,4,21
29439,UPI,155.51,5.04,4,2
29440,Cash,492.28,21.98,3,21
29441,UPI,191.92,16.24,5,7
29442,Cash,855.56,23.71,2,2
29443,Wallet,945.65,26.39,3,5
29444,Wallet,184.47,47.16,2,12
29445,Card,683.97,23.87,4,9
29446,Card,654.72,42.95,3,8
29447,Wallet,772.07,42.61,3,23
29448,Cash,710.99,44.43,1,8
29449,Cash,256.27,27.13,1,23
29450,Wallet,326.65,14.67,2,17
29451,Cash,206.97,39.42,3,4
29452,Wallet,925.09,16.47,3,20
29453,Card,545.73,44.84,5,23
29454,Cash,977.35,5.69,1,22
29455,Card,476.86,34.07,5,23
29456,UPI,575.09,24.32,1,0
29457,Card,799.83,30.55,4,5
29458,UPI,807.36,6.01,3,3
29459,Card,269.59,48.58,4,21
29460,Card,323.87,35.86,2,7
29461,Cash,142.92,14.61,1,10
29462,Card,815.19,44.53,2,18
29463,Wallet,804.17,22.92,4,23
29464,Cash,127.2,9.71,2,17
29465,Cash,294.56,21.82,4,9
29466,Cash,477.37,16.31,5,3
29467,Card,564.69,35.57,3,0
29468,Cash,546.42,1.55,5,18
29469,UPI,983.92,44.07,4,21
29470,UPI,775.92,21.9,4,21
29471,Card,157.53,6.09,2,13
29472,Cash,328.83,38.51,2,13
29473,Wallet,378.16,49.42,1,21
29474,Wallet,349.39,45.19,3,7
29475,UPI,796.65,8.65,3,4
29476,Card,392.53,11.22,5,4
29477,Card,517.81,49.39,2,22
29478,Card,556.78,10.54,3,6
29479,Card,306.9,15.43,5,7
29480,Card,356.56,31.33,2,23
29481,Cash,791.0,14.92,4,21
29482,Cash,873.35,19.38,2,13
29483,Cash,85.23,37.19,5,16
29484,Wallet,624.9,29.87,4,17
29485,Cash,651.76,40.6,5,23
29486,Card,750.44,38.89,1,12
29487,Card,709.15,40.06,4,10
29488,Wallet,883.55,9.3,3,0
29489,Wallet,124.55,13.22,1,11
29490,UPI,418.95,9.54,3,8
29491,Wallet,792.98,6.57,5,16
29492,UPI,854.25,42.59,2,7
29493,Cash,301.53,0.69,2,19
29494,Card,606.02,31.56,2,21
29495,UPI,221.73,43.71,4,23
29496,UPI,858.35,8.79,3,18
29497,UPI,743.91,46.62,4,16
29498,Wallet,260.96,47.9,2,18
29499,Wallet,642.58,29.25,3,20
29500,Wallet,533.85,33.52,2,1
29501,UPI,295.89,9.74,5,1
29502,Cash,898.47,49.22,3,14
29503,Card,190.45,37.1,3,12
29504,Wallet,494.09,26.05,5,14
29505,Cash,603.66,25.3,3,9
29506,Wallet,832.37,31.09,5,14
29507,Wallet,192.67,9.72,3,6
29508,UPI,628.72,30.05,2,6
29509,UPI,56.23,3.96,4,10
29510,Wallet,831.45,30.44,1,8
29511,Card,273.0,28.95,2,10
29512,Wallet,734.87,18.2,1,18
29513,Card,621.78,4.97,1,2
29514,Cash,97.62,27.73,3,2
29515,Wallet,224.07,22.16,3,11
29516,Card,304.35,15.96,2,8
29517,Cash,892.39,21.69,5,11
29518,Cash,506.76,3.52,4,1
29519,UPI,917.83,4.72,4,13
29520,Cash,95.08,7.64,1,0
29521,UPI,56.24,27.9,1,11
29522,Cash,950.83,14.51,3,7
29523,Cash,737.72,12.14,2,13
29524,Card,794.15,31.71,5,20
29525,Card,920.02,30.04,2,23
29526,UPI,985.31,17.24,5,18
29527,Wallet,142.83,46.89,1,10
29528,Card,200.38,20.21,2,19
29529,Cash,229.14,9.88,1,19
29530,UPI,827.5,44.49,2,1
29531,UPI,387.77,35.26,2,19
29532,UPI,613.61,37.57,5,0
29533,Cash,862.46,42.52,2,7
29534,Card,699.0,39.91,1,14
29535,Wallet,112.14,42.47,5,1
29536,UPI,473.39,11.77,1,8
29537,Cash,114.13,30.98,4,9
29538,Card,504.9,33.95,4,15
29539,Card,258.34,14.99,3,23
29540,Wallet,51.24,49.72,2,14
29541,UPI,822.49,40.46,1,21
29542,Cash,970.91,45.77,4,21
29543,Card,965.93,8.03,5,11
29544,Cash,334.23,2.37,2,19
29545,Card,837.33,1.92,5,14
29546,UPI,694.84,43.4,3,23
29547,UPI,810.07,27.55,2,7
29548,Wallet,853.93,15.73,5,17
29549,Card,981.26,40.38,3,17
29550,Cash,194.14,32.38,4,16
29551,Card,781.26,31.15,5,18
29552,Cash,747.45,39.98,3,0
29553,Wallet,323.35,23.72,3,8
29554,Card,422.96,8.51,4,5
29555,UPI,217.92,45.92,3,1
29556,Cash,917.61,43.33,1,5
29557,UPI,885.37,12.81,5,13
29558,Wallet,633.33,16.78,5,22
29559,Wallet,536.05,41.1,3,2
29560,Cash,271.24,48.63,1,16
29561,Card,800.12,38.88,5,17
29562,UPI,57.79,3.09,5,12
29563,UPI,489.65,20.71,5,11
29564,Cash,867.52,38.92,4,20
29565,Cash,637.56,23.57,5,16
29566,Cash,653.37,33.96,3,2
29567,Wallet,117.17,2.3,5,6
29568,Wallet,322.37,10.98,3,8
29569,UPI,690.17,38.07,5,4
29570,Card,97.14,10.03,2,16
29571,Cash,364.39,48.57,2,22
29572,Wallet,386.25,18.65,5,6
29573,Card,523.78,10.12,2,0
29574,Cash,394.26,10.12,2,6
29575,Card,481.41,9.17,3,18
29576,Cash,569.65,17.7,2,4
29577,Card,171.93,29.29,3,18
29578,UPI,221.45,44.22,3,8
29579,Cash,840.89,46.71,3,16
29580,Cash,486.78,30.19,1,6
29581,UPI,387.39,31.82,4,5
29582,Cash,462.19,26.29,3,19
29583,Cash,216.08,17.17,4,23
29584,Wallet,277.85,26.93,5,1
29585,UPI,539.75,8.69,1,20
29586,Wallet,390.98,16.48,1,23
29587,UPI,501.68,10.38,3,3
29588,Card,192.22,42.07,1,20
29589,UPI,198.64,8.57,3,6
29590,UPI,414.75,37.47,3,3
29591,Wallet,409.91,3.79,3,1
29592,Cash,889.17,33.16,2,8
29593,UPI,81.78,38.4,5,21
29594,Cash,993.21,5.48,2,1
29595,UPI,958.7,38.72,5,16
29596,Wallet,565.14,29.5,1,10
29597,UPI,732.82,34.46,2,23
29598,Card,938.49,36.3,5,8
29599,UPI,288.63,8.58,5,2
29600,UPI,349.85,40.0,2,1
29601,Cash,155.38,39.2,2,19
29602,Cash,585.65,32.52,3,4
29603,Card,201.48,25.48,4,14
29604,UPI,934.33,42.57,4,2
29605,Cash,459.99,44.09,3,12
29606,UPI,923.7,17.07,1,14
29607,Wallet,244.84,26.88,2,6
29608,Wallet,709.33,22.77,5,19
29609,Card,665.21,21.55,1,13
29610,Wallet,429.69,41.48,4,5
29611,Cash,903.43,33.35,5,3
29612,Cash,463.06,23.96,4,17
29613,Card,238.51,39.53,2,5
29614,UPI,978.14,47.18,2,19
29615,Cash,469.41,20.68,5,21
29616,Wallet,247.67,7.2,4,4
29617,Cash,395.45,46.03,4,22
29618,Card,632.83,47.89,5,15
29619,Wallet,536.43,20.75,5,5
29620,Wallet,653.36,32.6,5,12
29621,Wallet,678.76,4.98,2,18
29622,Card,167.21,2.8,4,9
29623,Card,349.14,5.17,2,0
29624,UPI,761.27,38.84,3,22
29625,UPI,667.85,23.22,1,11
29626,UPI,133.93,32.94,3,9
29627,Card,349.39,27.95,1,23
29628,Wallet,934.76,10.1,4,1
29629,Wallet,868.91,40.81,2,1
29630,Cash,687.11,11.1,2,15
29631,UPI,119.22,9.52,3,20
29632,Wallet,626.7,31.08,1,3
29633,Wallet,61.58,43.53,4,18
29634,Wallet,678.07,43.37,5,12
29635,Wallet,744.65,22.2,3,3
29636,Card,522.38,34.43,2,17
29637,UPI,53.62,41.35,4,16
29638,Wallet,683.28,11.2,1,18
29639,Wallet,828.75,20.05,2,19
29640,Wallet,606.57,31.85,5,8
29641,Wallet,723.74,42.05,5,4
29642,Cash,135.81,17.13,3,14
29643,Wallet,729.56,31.25,3,15
29644,Wallet,633.48,3.4,3,22
29645,Wallet,364.47,46.66,3,15
29646,Cash,701.07,44.85,5,18
29647,Card,663.3,46.15,4,9
29648,Cash,619.49,48.43,4,15
29649,Wallet,223.8,42.36,5,21
29650,Card,331.41,10.94,1,4
29651,Wallet,991.81,29.27,3,2
29652,Card,461.45,9.4,3,18
29653,Wallet,106.46,1.51,2,21
29654,Wallet,904.06,7.6,5,15
29655,Card,214.29,42.17,2,4
29656,Card,433.34,37.31,2,19
29657,Wallet,314.1,38.11,3,12
29658,Cash,965.68,20.59,2,4
29659,Cash,409.19,1.83,4,1
29660,Cash,723.28,16.23,4,2
29661,Cash,618.46,23.03,4,10
29662,Card,90.83,18.23,4,23
29663,Card,415.1,25.32,4,23
29664,Cash,420.52,30.81,4,3
29665,UPI,990.34,6.34,2,12
29666,UPI,821.33,45.44,4,3
29667,UPI,863.82,28.22,3,7
29668,Wallet,347.85,42.88,1,7
29669,Cash,362.6,23.98,4,2
29670,Wallet,539.83,36.7,5,2
29671,Card,649.46,44.81,2,0
29672,Card,741.88,30.25,4,9
29673,UPI,829.76,20.73,1,6
29674,UPI,879.54,29.0,1,21
29675,Card,73.39,8.76,4,18
29676,UPI,806.29,35.27,3,0
29677,UPI,630.3,2.35,3,20
29678,Card,555.48,22.9,4,0
29679,Wallet,647.04,27.52,5,5
29680,UPI,887.84,20.43,2,2
29681,Wallet,568.03,24.4,4,19
29682,UPI,204.08,9.2,3,20
29683,Cash,464.94,4.37,3,8
29684,Wallet,928.24,22.44,5,14
29685,Wallet,823.76,46.72,3,3
29686,UPI,242.89,9.4,2,6
29687,Wallet,728.44,14.52,5,6
29688,Cash,293.42,44.01,1,0
29689,Card,381.11,13.74,5,1
29690,Cash,495.47,19.59,3,17
29691,Card,468.83,5.54,1,21
29692,Cash,77.82,2.81,3,17
29693,Cash,785.31,33.19,4,22
29694,Wallet,854.07,7.87,3,19
29695,Cash,554.4,28.15,5,6
29696,UPI,214.3,21.8,2,10
29697,UPI,285.54,5.17,3,6
29698,UPI,170.02,21.73,5,22
29699,UPI,211.03,12.79,4,23
29700,Wallet,882.58,42.99,4,19
29701,UPI,506.15,13.51,2,11
29702,Cash,155.46,35.08,2,18
29703,UPI,292.01,34.39,2,13
29704,Wallet,952.03,10.06,3,8
29705,Card,533.8,28.01,4,2
29706,Cash,539.85,42.15,5,15
29707,Cash,549.36,5.47,2,18
29708,Wallet,156.04,30.72,1,3
29709,Card,971.8,8.89,5,0
29710,UPI,130.26,12.42,1,13
29711,Card,715.04,32.59,4,13
29712,Cash,104.88,32.09,2,20
29713,Cash,471.41,33.4,1,7
29714,Cash,904.69,27.36,5,12
29715,Card,780.02,39.3,4,11
29716,UPI,367.94,32.6,4,12
29717,Cash,573.78,11.06,4,22
29718,Wallet,207.01,5.52,5,20
29719,UPI,958.31,1.01,4,22
29720,Cash,723.24,0.85,4,2
29721,UPI,405.58,5.76,1,0
29722,Wallet,352.04,21.99,4,21
29723,Card,276.71,0.79,2,22
29724,Cash,797.19,19.44,1,12
29725,Wallet,462.88,38.98,2,9
29726,Cash,363.71,6.86,4,19
29727,Cash,909.96,39.5,1,7
29728,Card,192.71,9.91,2,10
29729,Card,300.64,11.79,5,2
29730,UPI,377.53,12.58,5,12
29731,Wallet,296.86,16.53,1,4
29732,Wallet,606.13,25.3,2,11
29733,Card,620.98,34.19,1,23
29734,Cash,102.01,38.91,1,0
29735,UPI,187.3,1.57,4,6
29736,Card,238.6,7.7,1,8
29737,UPI,116.81,37.54,4,16
29738,UPI,168.52,38.74,4,1
29739,Wallet,277.67,47.25,3,6
29740,UPI,378.34,14.91,1,14
29741,Wallet,801.74,11.66,5,22
29742,Cash,257.01,28.9,3,13
29743,Cash,686.52,4.4,5,8
29744,Card,104.99,36.4,3,20
29745,Cash,675.33,24.17,4,21
29746,Wallet,804.98,35.65,5,23
29747,UPI,624.57,8.35,2,20
29748,UPI,241.32,23.51,3,4
29749,Cash,363.89,17.59,4,3
29750,Wallet,814.92,23.83,4,19
29751,UPI,460.37,28.12,1,14
29752,Cash,292.47,34.39,4,14
29753,Wallet,936.06,43.41,2,1
29754,Wallet,655.49,12.03,1,17
29755,UPI,815.43,21.63,5,12
29756,Card,73.28,6.1,4,19
29757,Card,372.37,17.04,3,15
29758,Wallet,485.95,19.31,5,2
29759,Wallet,608.05,22.35,1,4
29760,Cash,230.47,46.38,3,5
29761,Wallet,523.06,45.54,5,13
29762,Cash,701.34,3.92,1,10
29763,Cash,378.58,20.99,4,9
29764,Cash,706.87,16.34,1,2
29765,Wallet,420.17,18.37,3,14
29766,Wallet,495.99,37.65,3,14
29767,Cash,177.58,10.26,1,1
29768,UPI,668.71,37.91,3,20
29769,Wallet,263.06,45.9,3,5
29770,Card,837.41,34.84,2,10
29771,UPI,575.77,20.87,3,6
29772,Card,582.24,3.6,4,3
29773,Wallet,916.85,5.65,1,22
29774,UPI,209.03,35.89,4,4
29775,Wallet,553.72,6.12,2,3
29776,Wallet,413.09,21.01,1,16
29777,UPI,968.01,43.64,1,8
29778,Wallet,803.08,27.04,5,16
29779,UPI,769.63,17.17,2,7
29780,Wallet,243.92,11.93,4,23
29781,Cash,275.46,27.23,3,19
29782,Card,77.72,17.34,4,17
29783,Cash,656.61,47.97,1,3
29784,Wallet,402.29,1.17,4,19
29785,Wallet,346.44,47.29,5,13
29786,Wallet,655.18,10.96,5,1
29787,Cash,837.25,28.92,1,11
29788,Wallet,176.38,13.55,3,3
29789,UPI,922.73,40.97,3,11
29790,Card,82.56,35.1,2,23
29791,Wallet,140.35,12.1,3,5
29792,Wallet,846.22,28.46,1,4
29793,Card,518.07,45.48,1,14
29794,Card,942.29,11.59,5,20
29795,Card,488.57,40.78,4,1
29796,Cash,929.82,39.75,5,20
29797,Cash,277.65,19.45,5,16
29798,Wallet,635.63,2.4,2,3
29799,Card,994.74,8.76,4,22
29800,Wallet,407.26,23.97,4,19
29801,Wallet,51.38,23.8,1,4
29802,Wallet,110.85,5.74,4,6
29803,Cash,866.11,14.7,4,8
29804,Card,517.29,19.2,3,12
29805,Wallet,559.88,40.93,4,7
29806,Cash,809.45,44.97,3,12
29807,UPI,821.0,30.38,5,4
29808,UPI,503.55,14.05,4,15
29809,Wallet,865.16,34.44,4,1
29810,Wallet,495.0,47.26,1,1
29811,Card,691.27,5.95,2,16
29812,Card,81.69,14.4,1,13
29813,Wallet,181.1,27.57,2,12
29814,Cash,858.85,17.38,1,23
29815,Wallet,347.46,43.29,5,23
29816,Card,368.01,13.44,5,1
29817,Card,679.84,44.2,4,0
29818,Cash,612.91,41.71,3,7
29819,Wallet,128.08,8.82,1,22
29820,Card,777.48,5.16,5,20
29821,Wallet,636.36,34.01,2,17
29822,Card,862.57,20.26,2,11
29823,UPI,558.72,12.0,2,15
29824,UPI,443.61,45.79,4,9
29825,UPI,402.77,4.89,5,15
29826,Card,54.2,41.64,3,21
